Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0013-9005-3275-7534-8219-68,CPC-Hth-ixxdIyB,2025-01-26T12:19:14Z,00:22:48:79:51:25,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0014-2599-1579-1674-3962-33,CPC-Hth-ixxdIyB,2025-01-26T19:12:36Z,00:22:48:7C:85:75,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0009-8304-4818-6581-5327-58,CPC-Hth-ixxdIyB,2025-01-26T22:05:20Z,00:0D:3A:F7:51:E3,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0017-2229-3976-4188-6623-68,CPC-Hth-ixxdIyB,2025-01-27T04:08:31Z,00:0D:3A:C3:65:5E,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0012-7313-1995-2604-9415-05,CPC-Hth-ixxdIyB,2025-01-27T10:12:38Z,00:22:48:B7:58:D1,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0012-5923-0651-3606-7579-03,CPC-Hth-ixxdIyB,2025-01-27T16:14:16Z,00:0D:3A:F7:6F:F7,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0001-8940-3639-3279-7027-89,CPC-Hth-ixxdIyB,2025-01-27T22:17:49Z,00:0D:3A:C4:4A:50,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0009-2463-4638-3498-3012-34,CPC-Hth-ixxdIyB,2025-01-28T04:21:12Z,00:0D:3A:F9:25:7E,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0008-5834-7150-7224-2816-44,CPC-Hth-ixxdIyB,2025-01-28T10:23:02Z,00:0D:3A:F9:DD:B0,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0013-7626-6454-8310-0103-30,CPC-Hth-ixxdIyB,2025-01-28T16:26:14Z,00:0D:3A:06:1A:22,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0005-4030-4182-0422-9149-44,CPC-Hth-ixxdIyB,2025-01-28T22:30:31Z,00:22:48:BF:CF:8F,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0003-7310-4551-9115-7674-65,CPC-Hth-ixxdIyB,2025-01-28T23:57:21Z,00:0D:3A:F5:93:64,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0008-1931-0320-3943-0742-71,CPC-Hth-ixxdIyB,2025-01-29T05:59:58Z,00:0D:3A:F7:AA:2A,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0013-4290-4437-1879-7092-52,CPC-Hth-ixxdIyB,2025-01-29T12:01:55Z,00:0D:3A:F9:23:B4,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0005-1293-8901-7545-3944-14,CPC-Hth-ixxdIyB,2025-01-29T18:06:19Z,00:0D:3A:F7:DD:3C,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0016-9339-2439-2551-2703-30,CPC-Hth-ixxdIyB,2025-01-30T00:11:41Z,00:22:48:B9:EF:73,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0001-1240-2664-5059-4878-12,CPC-Hth-ixxdIyB,2025-01-30T06:14:22Z,00:22:48:B5:7B:5D,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0007-8019-7364-3195-0764-99,CPC-Hth-ixxdIyB,2025-01-30T12:17:07Z,00:0D:3A:C3:D5:AC,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0012-9251-5680-9750-6932-51,CPC-Hth-ixxdIyB,2025-01-30T18:20:29Z,00:22:48:BB:87:27,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0003-8949-7247-8679-8934-21,CPC-Hth-ixxdIyB,2025-01-31T00:23:47Z,00:0D:3A:F7:8C:35,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0000-6149-4163-6254-7784-95,CPC-Hth-ixxdIyB,2025-01-31T06:27:20Z,00:22:48:7C:A8:79,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0011-5841-1384-6493-5971-77,CPC-Hth-ixxdIyB,2025-01-31T12:30:38Z,00:0D:3A:FD:41:94,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0014-9657-5116-1174-9669-15,CPC-Hth-ixxdIyB,2025-01-31T18:33:24Z,00:0D:3A:FE:0D:62,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0012-1220-1085-5536-7392-07,CPC-Hth-ixxdIyB,2025-02-01T00:35:03Z,00:22:48:78:AC:D3,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0012-0712-1883-5593-1871-24,CPC-Hth-ixxdIyB,2025-02-01T06:38:38Z,00:22:48:BE:BC:7F,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0003-9602-3395-7401-5772-84,CPC-Hth-ixxdIyB,2025-02-01T18:43:46Z,00:22:48:BA:62:EA,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0009-3503-2171-4021-6162-73,CPC-Hth-ixxdIyB,2025-02-02T00:47:32Z,00:22:48:7C:F3:31,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0010-0186-8316-9268-3211-82,CPC-Hth-ixxdIyB,2025-02-02T12:53:15Z,00:0D:3A:FC:C8:B4,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0013-2156-2171-8362-8329-05,CPC-Hth-ixxdIyB,2025-02-03T07:02:19Z,00:22:48:7E:07:56,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0008-9581-1781-7230-8380-27,CPC-Hth-ixxdIyB,2025-02-03T13:05:26Z,00:22:48:78:C7:06,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0001-1175-3725-6475-1512-23,CPC-Hth-ixxdIyB,2025-02-03T19:07:53Z,00:22:48:79:4E:38,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0007-3978-5163-2805-2984-89,CPC-Hth-ixxdIyB,2025-02-04T01:10:50Z,00:0D:3A:F6:1A:5A,"AMD EPYC 7763 64-Core Processor                "
